Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,cluster_id_right,pair_id,label,is_hard_negative,Label,CoT-gpt3.5turbo-0301,eval-gpt3.5turbo-0301,correct-gpt3.5turbo-0301,CoT-gpt-4-0613,eval-gpt-4-0613,correct-gpt-4-0613
2035,84448166,,"TP-Link Archer T9UH AC1900 Dual Band High Gain Wireless USB Adapter, Realtek, 3T4R, 1300Mbps at 5GHz + 600Mbps at 2.4GHz, 802.11ac/a/b/g/n, USB 3.0, External Antenna","Archer T9UHAC1900 High Gain Wireless Dual Band USB AdapterUltimate Wi-Fi Speed– AC1900 (600Mpbs on 2.4GHz band or 1300Mbps on 5GHz band) wireless speed with the next generation Wi-Fi - 802.11ac*Dual Band Wireless– 2.4GHz and 5GHz band for flexible connectivityUltimate Range– High gain antennas ensure superior range and stabilityBeamforming Technology– Delivers a more targeted and highly efficient wireless connectionsSuper Speed USB 3.0 Port- Up to 10x faster than USB 2.0Flexible Deployment- Equipped with a USB 3.0 Cradle for flexible deploymentWPS Button- Easy wireless security encryption at a push of the WPS buttonBackward Compatibility– With support for 802.11 a/b/g/n standardsAC1900 High Gain Wireless Dual Band USB AdapterArcher T9UHFaster Connections with AC1900 SpeedThe Archer T9UH lets your PC or laptop take full advantage of thehigh-speedWi-Ficreated by AC1900 dual band routers. Enjoy connections 3x faster than Wireless N with Wireless AC technology.Do More with Dual BandWi-FiThe Archer T9UH supports dual bandWi-Fi—usethe 5GHz band forlag-freegaming and HD streaming, and the 2.4GHz band for video calls and shopping online.Stronger Coverage withHigh-GainAntennasWith fourhigh-gainantennas, the Archer T9UH creates a stableWi-Ficonnection across your home, even when your router is on a different floor.High Gain AntennasBeamforming for EfficientWi-FiThe Archer T9UH supports beamforming, helping create stronger connections withbeamforming-capablerouters for higher speeds across greater distances.Easy Use with a Flexible DesignA 3ft. USB 3.0 cable makes it easy to find a spot for the Archer T9UH in your workspace, and the adapter can be effortlessly attached removed from your computer as needed.Universal Fit withCross-PlatformCompatibilityThe Archer T9UH works with a number of operating systems, including Windows XP/7/8/8.1/10,OS X(10.7–10.10), and Linux, making it the perfect choice for nearly all laptops and PCs.",5.999E1,USD,1155981,13466855,,Lacie Moon Silver Mobile Drive USB-C & USB 3.0 Cable,,139,JOD,137764,84448166#13466855,0,False,False,,,,,,
2036,46774987,,Logitech B100 Optical USB Mouse (Black),"Left-handed or right, you can work comfortably all day long with this ambidextrous mouse You're in control with smooth, responsive optical tracking that moves the cursor just where you want it This plug-and-play mouse is simple to set up-you just plug it in to your USB and get back to business.",5.47E0,GBP,871465,84310970,,Mouse USB Laser Wireless Logitech M510 Negru,"Laser | Wireless | 1000dpi | Contoured design, Back/Forward buttons, Side-to-side scrolling plus zoom, Programmable controls, Two-year battery life, Logitech Unifying receiver | Black | 3 ani","Pret:157,59RON",RON,97706,46774987#84310970,0,True,False,,,,,,
2037,185063,,"50"" Class Q60T QLED 4K UHD HDR Smart TV (2020)",,649.97,USD,1627512,97872017,Garmin,"Garmin VIVOACTIVE 3, GPS Smart Watch -Slate with Black Strap","Garmin VIVOACTIVE 3, GPS Smart Watch-Slate-010-01769-10 - 010-01769-10",219.99,GBP,520100,185063#97872017,0,False,False,,,,,,
2038,3565136,,"Lexmark C54x, X54x Magenta High Yield Return Programme Toner Cartridge (2K)",,212.00,BGN,251799,45239740,,Sony SEL35F28Z Lens - 35 mm - f/2.8 Sonnar T* FE ZA - Sony E-mount,"The Sony SEL35F28Z - Lensis a superb wide-angle prime that remains true to the original Sonnar concept with a bright F2.8 maximum aperture. A perfect match for α7 series full frame bodies, with outstanding optical performance in a versatile 35 mm focal length, this ZEISS lens delivers superior contrast and resolution throughout the image.Compatibility-- NXCAM NEXEA5 -- NEX-EA50 -- FS100 -- FS700 -- XDCAM PXW-FS5 -- FS5K -- FS7 -- FS7K -- a7 -- a7R",999.99,CAD,3430657,3565136#45239740,0,False,False,,,,,,
2039,2965203,,APC Smart-UPS RT 192V RM Battery Pack,RT192V RM Battery Pack 2 Rows,23449.00,DKK,1075774,5644553,,APC SURT20KRMXLI Smart-UPS RT 20kVA,"Smart-UPS SURT20KRMXLIis part of a family of high performance UPSs for servers, networking equipment, telecommunication systems, industrial and medical equipment, and other mission-critical applications.The Smart-UPS SURT20KRMXLIcapacity is 16kW 20kVA and the RT UPS's are based on the field-proven, industry-leading Smart-UPS functionality, but feature double conversion on-line topology, which delivers tight voltage and frequency regulation, zero transfer time to and from battery, and input power factor correction. While offering advanced performance and high availability features, the Smart-UPS RT can be managed using PowerChute software, as well as an array of SmartSlot accessories. Smart-UPS RT provides battery back up to the load through the use of internal batteries. However, an unlimited number of external battery packs can be added to meet desired levels of runtime. All Smart-UPS RTs and battery packs ship in tower configuration, while easily converting to the 19\"" rack-mount mode with the addition of an APC Rail Kit.Features and Benefits:1. Rack/tower convertible-Ensures integration in various environments 2. Hot-swappable/user-replaceable batteries-Ensures continuous operation of the load even when the batteries are being replaced 3. Double-conversion online-Provides tight voltage and frequency regulation and zero transfer time for reactive loads (machinery, lab equipment, etc.)4. Frequency and voltage regulation-Gives higher application availability by correcting poor frequency and voltage conditions without using the battery1. SmartSlot™ -For the attachment of Network Management Cards2.Serial connectivity -Enables quick and easy configuration ofthe UPS3. 6IEC320 C13 Outlets4. Push Button Circuit Breaker- enables quick recovery fromoverloads.5. Scalable runtime -Allows additional runtime to be quicklyadded as neededAPC Warranties available for this UPSAPC Service Pack Warranty Extension(New Product Purchases) APC Service Pack Warranty Extension(Renewal or High Volume) FEWBEXTWAR1YR-SP-08 FEWBEXTWAR3YR-SP-08 FEWEXTWAR1YR-SP-08 FEWEXTWAR3YR-SP-08Protection for your system, peace of mind for you - With the APC Extended Warranty program, you will have peace of mind knowing that in the unlikely event of a failure, your product will be repaired or replaced quickly, minimizing downtime.Our warranty guarantees free next business day delivery of parts or unit to ensure you get what you need as soon as you need it.Replacement Battery Options for this UPSAPC Replacement Battery Cartridge -FEAPCRBC140This APC Replacement Battery Cartridge fits selected APC Smart-UPS and Back-UPS, restoring power back-up capacity for home offices, small businesses and IT departments. This replacement battery cartridge (RBC) has a lifetime of three to five years, offers safe and reliable support to the UPS, and extends the useful life of your UPS. The APC RBC comes fully assembled and includes easy-to-follow replacement instructions, making hot-swap installation simple.APC UPS External Battery Pack -FESURT192RMXLBP2The APC Extended Run Battery Pack is the ideal companion for the APC Back-UPS Pro UPS (uninterruptible power supply). The battery pack increases the duration of time that you can protect your electronic devices from damage and disconnect due to unexpected blackouts, voltage fluctuations, and other power disruptions.","11,481.44",GBP,280415,2965203#5644553,0,True,False,,,,,,
2040,53178675,Epson,Genuine Epson C13T70124010 Cyan Extra High Capacity Ink Cartridge (T7012CHOEM),,63.99,GBP,174254,2078865,Epson,Genuine Epson C13T70314010 Black Ink Cartridge (T7031BKOEM),,31.99,GBP,2922868,53178675#2078865,0,True,False,,,,,,
2041,96142257,Swiss Military Hanowa,Swiss Military Hanowa Swiss Military Hanowa Undercover Multifunction 06-4307.30.007,,249.00,EUR,4246715,58599683,SWISS MILITARY HANOWA,Swiss Military Hanowa Immersion 06-4226.30.003.03,Swiss Military Hanowa Immersion 06-4226.30.003.03,9847.0000,UAH,2080188,96142257#58599683,0,True,False,,,,,,
2042,44557157,,Ubiquiti UVC-G3-FLEX-3 UniFi Protect G3 FLEX Camera 3-Pack,"BackDetailsStylish Full HD (1080p) mini turret camera with infrared LEDs and versatile mounting options for indoor and outdoor installationsUniFi Protect G3 Flex camera is a Day/Night security camera that features crisp 1080p video with IR capability. The flexibility of mount allow to put the camera anywhere, like on-table, on the indoor wall, on the outdoor wall, on pole, even put them in or on the ceiling.SpecificationsVideo Compression: H.264Resolution: 1080p Full HD (1920x1080)Maximum Frame Rate: 25 FPSImage Settings: Brightness, Contrast, Sharpness, Saturation, Noise Reduction, 50/60 HzViewing Angle Lens Correction Off: 87.4° (H), 47° (V), 104° (D)Viewing Angle Lens Correction On: 80° (H), 46° (V), 92° (D)Supported UniFi Video Version: UniFi Video 3.9.2 (or Newer)UniFi Video System Requirements: 64-bit Microsoft Windows 10/8/7, Ubuntu 14.04 or 16.04, or Debian 7.0 System with an Intel or Compatible 1.86 GHz (or Above) Processor and a Minimum of 4 GB RAMMobile Apps: UniFi Video, iOS and AndroidNetworking Interface: (1) 10/100 Ethernet PortSensor: 1/3\"" 2-Megapixel HDR SensorLens: EFL 4 mm, f/2.0Night Mode: IR LEDs with Mechanical IR FilterMicrophone: YesButton: Factory Reset ButtonPower Method: 802.3af PoEMaximum Power Consumption: 4WMounting: Table/Wall/PoleOperating Temperature: -20 to 50° C (-4 to 122° F)Operating Humidity: 20 - 90% NoncondensingDimensions: Ø 107.5 x 48 mm (Ø 4.23 x 1.89\"")Weight: 170 g (6 oz)",$‎234.95,USD,266703,50250903,Ubiquiti,Ubiquiti UniFi Protect UVC-G4-PRO,,6195,NOK,788533,44557157#50250903,0,True,False,,,,,,
2043,22077951,,RAM Handlebar Mount w U-Bolt (RAM-B-149ZU),"Included:1 x RAM Standard Double Socket Clamp Arm B Size (RAM-B-201U)1 xRAM Diamond Base with 1\"" B Size Ball (RAM-B-238U)1 x RAM Rail Base with U-Bolt & 1\"" Ball (RAM-B-231ZU)TheRAM-B-149ZUincludesa zinc-coated U-Bolt base, a double socket arm, and a diamond adapter base (B Size).The diamond adapter base matches the industry standard AMPS hole pattern and will connect to a large variety of RAM Mountsas well as other third party cradles.Included in this package is hardware that will accommodate rails from 0.50\"" to 1.25\"" in diameter. A composite rail adapter can narrow the rail to a minimum width of 0.5”.SpecificationsU-Bolt accommodates rails from 0.5\"" to 1.25\"" in diameter.Material:Powder Coated Marine Grade AluminiumBall Size:1\"" Rubber Ball \""B\"" SizeLifetime WarrantyNote:The \""U\"" in the part number reflects product packaged in poly bag.",55.4,AUD,399319,53660770,RAM Mounts,"RAM-B-149ZU - RAM Handlebar Rail Mount with Zinc Coated U-Bolt Base for Rails from 0.5\"" to 1.25\"" in Diameter",,,,399319,22077951#53660770,1,False,True,,,,,,
2044,96845495,,KINGSTON 64GB MICRO SDXC - CLASS 10/UHS-I (U1),"64GB High Speed Micro SD Card, with adapter, Class 10",0.00,,53163,18247044,,Pendrive Kingston Mini Flash Drive DTSE9G2/64GB,Pen Drive 64GB DataTraveler SE9 G2 USB 3.0 (Metal casing),11.85,EUR,435008,96845495#18247044,0,True,False,,,,,,
2045,55550979,,OKI C831/841 blátt dufthylki 10K,"Nánari lýsing frá framleiðanda:Barcode: 5031713053811Compatible Brand: OkiCompatible Printer(s): C831/C841 A3 Colour PrintersEC Commodity Code: 84439990Form Factor: CartridgeModel Name: 44844507Product Type: Toner CartridgeToner Colour(s): CyanTotal: 1Yield: 10,000OKI Toner Cartridge for C831/C841 A3 Colour PrintersColour: CyanDuty Cycle: Approx. 10,000 pages @ 5% coverage",60566,ISK,796023,33634874,,OKI 44844507 Style Cyan Compatible Toner,"OKI 44844507 Style Cyan Compatible Toner. Low Cost, High Quality Compatible Inks & Toners from LaserInk",53.99,GBP,796023,55550979#33634874,1,False,True,,,,,,
2046,28232470,,3M - PRIVACY FILTER APPLE MACBOOK PFNAP008PRIVACY FILTER MACBOOK15,3M PRIVACY FILTER APPLE MACBOOK PFNAP008PRIVACY FILTER MACBOOK15 (7100115703) - Typ: Skärmskydd,1365.00,SEK,1578216,45211206,newera,New Era NFL LA Rams 9Fifty OTC Cap Blau,,31.96,EUR,57150741,28232470#45211206,0,False,False,,,,,,
2047,13081926,Maxxis,Maxxis High Roller II Dual Compound Tire (EXO/TR) (27.5 x 2.30) (Folding),"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.The most important part of a tire is arguably the rubber compound used to within the tread and with Maxxis's Dual Compound you get two compounds that offer low rolling resistance and increased cornering grip. Features:EXO: Extremely cut-resistant and abrasion resistant material layer added to sidewallsTR: Tubeless Ready for increased traction and lower rolling resistanceDUAL: Two compounds used within the tread of select tires to offer lower rolling resistance and increased cornering gripWeight:27.5 x 2.30 (EXO/TR): 845g29 x 2.30 (EXO/TR): 895g This product was added to our catalog on December 16, 2014",61.00,USD,627344,8299459,Shimano,Shimano BR M515 M05 Resin Disc Brake Shoe Pads,"Shimano BR M515 M05 Resin Disc Brake ShoePads with Spring. Resin brake pad for Shimano BR-M515, BR-M515LA and BR-C601 disc brake. Includes 1 Pair for 1 Brake Caliper.FEATURESResin pads: Make less noise than sintered metal pads and offer better modulationMaterial: ResinSurface form: Type B (= wide)Stopping power rating: Above averageIncludes 1 Pair, for 1 Brake Caliper. w/SpringCompatibilityBR-C601, BR-M515, BR-M515LAShimano Item #UPCY8B698010UPC : 689228033542",10.49,USD,3844417,13081926#8299459,0,False,False,,,,,,
2048,52265517,,Crucial 8GB DDR3-1600 8GB DDR3 1600MHz ECC memory module CT102472BD160B,"8GB, DDR3, 1600MHz, 240-pin DIMM, ECC, Unbuffered, CL11",147.23,GBP,1026272,63080272,,Corsair 570X RGB 3x 120mm RGB LED Fan ATX Gaming Case White Trim | Discount Computer Needs,"View and shop for Corsair 570X RGB 3x 120mm RGB LED Fan ATX Gaming Case White Trim, Computer Cases, and many more products at Discount Computer Needs.",499.00,AUD,79866,52265517#63080272,0,False,False,,,,,,
2049,75488221,RAM,RAM Short Double Socket Arm B Size (RAM-B-201U-A),"RAM® Short Double Socket Arm for B Size 1\"" BallsLow-profile design with an overall length of 2.42\"" and socket-to-socket length of 1.75\""Attaches to any B size RAM® ball component, including mounting bases and device holders; double ball and socket technology allows for near-infinite adjustability of your RAM® mounting systemMade of powder-coated, marine-grade aluminum for durability and reliability in the most demanding environmentsBacked by a lifetime warrantyThe RAM-B-201U-A consists of a short double socket arm that accommodates 1\"" B size ball bases, device holders, and adapters. With an overall length 2.42\"", this is thelowest profile RAM® double socket arm size. The easy to adjust knob allows for near-infinite adjustability for your connected device.The standard clamp is RAM-B-201 (RAM-B-201).Note:This product does not include the pin spring.",22.00,AUD,394619,26102262,,Instax Square Black Border Film 10 Shot Pack,This Fujifilm Instax Square Film is designed for use in your Fujifilm Instax Square Camera. This pack contains 10 sheets of film in a handy cartridge that's quick and easy to install in your camera.EXP: 10/2020,19.95,AUD,1118780,75488221#26102262,0,True,False,,,,,,
2050,70297805,,Cheap Replica Tag Heuer Formula 1 Automatic Mens Watch WAZ2011.BA0842,Top AAA replica Tag Heuer Formula 1 Automatic Mens Watch WAZ2011.BA0842 wholesale from China with cheap price.,,,2628369,79959589,,Formula 1 Calibre 5 Automatic Watch,"Watch Dial:Dial Material: Unidirectional turning sandblasted, polished steel & black ceramic bezel with silver shield and numerals / Anthracite sunray dial with minuterie on the flange with a red triangle / Calibre 5Watch Band:Material: fine-brushed 3-row steel bracelet with polished edgesClasp: Fine-brushed steel double safety clasp and “racing suit” extensionMovement:Type: Calibre 5 Automatic WatchDetails: Curved and polished hand-applied indexes, “12” and \""6\"" numerals with luminescent markerWater Resistance:200",1800.00,USD,2628369,70297805#79959589,1,False,True,,,,,,
2051,25935656,,Fujifilm Instax Square Film Black Frame 10 Shots,This pack of 10 colour instant film in square format is designed for the Fujifilm Instax Square SQ6 instant camera. The film boasts the same professional high quality found in all Instax,,,1118780,62000314,Asus,"ASUS ROG SWIFT PG248Q - 24\"" E-Sports 3D LED-monitor (180Hz)",,499.00EUR,EUR,164391,25935656#62000314,0,True,False,,,,,,
2052,2089105,New Era,New Era MLB Clean New York Yankees Trucker CapGrey,,29,EUR,78575500,13028777,,TAG Heuer Carrera Calibre 16 Automatic Men's Watch,"Just as exciting as the race that inspired it, this watch breaks traditional watchmaking rules and is the first chronograph specifically designed for professional drivers, but is also perfect for speeding down the open road or cruising through daily life thanks to a more simple, more elegant, more readable design. With a sleek 41mm stainless steel body, this TAG Heuer Carrera watch provides an elegant aesthetic just like that of the race cars that inspired it. Crafted with an appealing two colour finish achieved by combining sumptuous stainless steel with a smooth black dial, expressively matched by the chronograph dial with a helpful date window at the 3 o'clock.Official Stockists: YesRange: CarreraModel: CBK2112.BA0715Gender: MensBracelet Material: Stainless SteelMovement: AutomaticDial Colour: BlueCase Size: 41mmCase Material: Stainless SteelWater Resistance: 100mWarranty: 2 Year",3.55E3,GBP,37455178,2089105#13028777,0,True,False,,,,,,
